,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
9453,49.0,6.4,171890.0,3,1,0,1,1,13.09,0,0,-0.4100000000000001,48.9,10,4,26
8393,49.0,6.2,26567.0,3,1,0,1,1,12.25,0,0,-1.25,45.5,7,6,22
9607,49.0,12.9,113655.0,3,0,1,1,1,11.76,0,0,-1.7400000000000002,109.7,8,6,7
9833,49.0,4.0,127281.0,2,1,1,1,1,12.54,0,0,-0.9600000000000009,61.5,3,5,11
9245,49.0,6.24,128893.0,3,1,0,1,1,13.25,0,0,-0.25,47.1,3,0,27
9898,49.0,5.65,128449.0,3,0,1,0,1,11.55,0,0,-1.9499999999999995,55.7,3,5,25
8428,49.0,10.02,21406.0,3,1,1,1,1,11.5,0,0,-2.0,87.1,5,4,18
10641,49.0,9.25,81235.0,2,1,0,1,1,12.45,0,0,-1.0500000000000007,74.3,3,1,10
9461,49.0,9.5,3025.0,3,1,0,1,1,11.69,0,0,-1.8100000000000005,81.3,7,6,17
9176,49.0,7.32,64660.0,3,1,0,1,1,11.3,0,0,-2.2,64.8,5,2,28
9335,49.0,5.41,186535.0,3,0,1,0,1,12.56,1,0,-0.9399999999999996,38.2,6,0,24
10400,49.0,13.02,57010.0,2,1,0,1,1,13.26,0,0,-0.2400000000000002,98.2,2,2,5
9825,49.0,3.46,148532.0,2,1,0,1,1,15.07,0,0,1.5700000000000005,21.6,12,3,14
10684,49.0,5.72,162676.0,3,1,0,1,1,11.97,0,0,-1.5299999999999994,47.8,7,3,19
9006,49.0,11.86,86562.0,3,1,0,1,1,11.84,0,0,-1.66,100.2,6,2,3
9147,49.0,4.0,147669.0,3,1,1,1,1,13.18,0,0,-0.3200000000000003,54.1,11,5,25
10962,49.0,6.1,58744.0,2,1,0,1,1,12.4,0,0,-1.0999999999999996,49.2,3,3,13
9194,49.0,6.63,188275.0,3,1,0,1,1,11.96,0,0,-1.5399999999999991,52.6,7,1,30
8673,49.0,16.25,28800.0,3,1,0,1,1,11.72,0,0,-1.7799999999999994,133.0,9,5,1
8459,49.0,14.71,34273.0,2,1,0,1,1,13.93,0,0,0.4299999999999997,104.8,12,3,6
10210,49.0,13.44,82776.0,3,0,1,1,2,12.3,0,0,-1.1999999999999993,83.8,4,6,5
10806,49.0,6.8,178953.0,2,1,1,1,1,13.46,0,0,-0.0399999999999991,24.1,3,5,16
8394,49.0,3.82,105286.0,2,1,0,1,1,12.77,0,0,-0.7300000000000004,36.3,3,4,18
8978,49.0,14.25,22194.0,3,1,0,1,1,11.14,0,0,-2.3599999999999994,128.3,6,4,1
9405,49.0,5.85,157439.0,3,1,0,1,1,11.75,0,0,-1.75,49.8,5,4,25
8354,49.0,12.3,9244.0,3,1,0,1,1,12.13,0,0,-1.3699999999999992,101.4,11,4,4
10367,49.0,5.89,161119.0,3,1,0,0,1,11.74,0,0,-1.7599999999999998,1.2,7,0,2
10819,49.0,10.47,59000.0,2,1,1,1,1,12.85,0,0,-0.6500000000000004,81.5,3,0,17
8361,49.0,2.7,129094.0,3,0,0,1,1,12.11,0,0,-1.3900000000000006,15.0,3,3,30
10865,49.0,5.03,162583.0,3,1,1,1,1,11.6,0,0,-1.9000000000000004,68.3,7,2,18
11150,49.0,3.65,45424.0,3,1,0,1,1,12.602472035794209,0,0,-0.8975279642058185,44.0,7,6,7
10480,49.0,10.62,43579.0,3,1,0,1,1,11.11,0,0,-2.390000000000001,95.6,6,3,13
10951,49.0,7.67,93654.0,3,1,1,1,1,12.17,0,0,-1.33,63.0,9,0,7
9512,49.0,5.88,153567.0,2,1,1,1,3,15.17,0,0,1.67,47.5,4,6,1
10082,49.0,5.68,115990.0,3,1,0,1,1,12.03,0,0,-1.4700000000000006,47.2,9,1,6
8976,49.0,6.79,132226.0,3,1,1,1,1,11.7,0,0,-1.8000000000000007,74.6,5,4,5
10317,49.0,7.55,79527.0,2,1,0,1,1,13.63,0,0,0.1300000000000007,55.4,2,4,6
8500,49.0,5.28,44185.0,3,1,0,1,1,10.73,0,0,-2.77,49.2,6,2,19
9853,49.0,10.21,82224.0,3,1,1,1,1,13.06,0,0,-0.4399999999999995,78.2,3,5,28
10156,49.0,5.87,87865.0,3,1,0,1,1,11.14,0,0,-2.3599999999999994,52.7,6,3,18
8597,49.0,5.62,118949.0,3,1,0,1,1,11.68,0,0,-1.8200000000000005,48.1,9,4,30
9286,49.0,11.66,98599.0,3,1,0,1,1,12.06,0,0,-1.4399999999999995,104.7,11,2,18
10459,49.0,3.26,170763.0,3,1,1,1,1,10.43,0,0,-3.0700000000000003,37.1,10,0,8
8308,49.0,14.38,53793.0,2,1,0,1,1,14.11,0,0,0.6099999999999994,101.9,12,4,6
11153,49.0,2.21,188078.0,3,1,0,1,1,11.96,0,0,-1.5399999999999991,17.9,7,4,26
8384,49.0,4.52,157280.0,3,1,0,1,1,11.17,0,0,-2.33,48.7,5,1,22
10120,49.0,11.21,40470.0,3,1,0,1,1,11.47,0,0,-2.03,96.7,4,3,18
9852,49.0,13.19,83203.0,3,1,1,1,1,11.24,0,0,-2.26,117.3,4,5,11
9065,49.0,12.16,39790.0,2,1,1,1,1,16.37,0,0,2.870000000000001,74.3,4,1,2
9387,49.0,4.2,153504.0,2,1,1,1,1,11.86,0,0,-1.6400000000000006,82.3,3,5,31
10321,49.0,3.85,177070.0,2,1,1,1,1,14.18,0,0,0.6799999999999997,42.8,2,5,9
9965,49.0,6.62,188685.0,3,1,0,1,1,12.01,0,0,-1.4900000000000002,55.1,8,3,8
8784,49.0,4.2,148605.0,2,1,1,1,3,15.69,0,0,2.1899999999999995,23.0,12,5,16
9123,49.0,10.4,114952.0,3,0,1,1,1,12.64,0,0,-0.8599999999999994,45.5,8,1,23
8828,49.0,2.75,189067.0,3,1,1,1,3,13.65,0,0,0.1500000000000003,49.9,8,5,17
8465,49.0,6.8,177103.0,2,1,1,1,3,14.18,0,0,0.6799999999999997,32.3,2,5,9
8200,49.0,10.1,152532.0,2,1,0,1,1,13.74,0,0,0.2400000000000002,49.7,3,2,14
10994,49.0,6.6,27411.0,3,1,0,1,1,11.19,0,0,-2.3100000000000005,59.0,8,3,9
9161,49.0,3.47,171642.0,3,0,1,1,1,10.88,0,0,-2.619999999999999,31.9,10,6,21
8950,49.0,8.85,168142.0,3,1,1,1,1,11.33,0,0,-2.17,52.9,9,3,13
9660,49.0,1.5,20052.0,3,1,0,1,2,12.13,0,0,-1.3699999999999992,126.0,5,5,5
8169,49.0,4.8,139450.0,3,1,0,1,1,12.47,0,0,-1.0299999999999994,56.0,8,4,4
8917,49.0,1.99,139288.0,3,1,0,1,1,12.47,0,0,-1.0299999999999994,43.9,8,4,4
9036,49.0,10.63,52919.0,3,1,0,1,1,13.82,0,0,0.3200000000000003,76.9,11,3,14
9029,49.0,8.8,110342.0,3,1,0,1,1,10.71,0,0,-2.789999999999999,113.2,6,3,2
10147,49.0,3.59,12484.0,2,1,0,1,1,14.81,0,0,1.3100000000000005,71.8,1,5,7
8288,49.0,7.5,150459.0,2,1,0,1,1,13.74,0,0,0.2400000000000002,54.6,1,3,25
8374,49.0,5.0,171610.0,3,0,1,1,1,14.93,0,0,1.4299999999999995,33.5,10,6,21
8699,49.0,4.0,143067.0,3,1,1,1,1,12.602472035794209,0,0,-0.8975279642058185,70.9,9,1,19
11116,49.0,5.94,74694.0,3,1,0,1,1,12.07,0,0,-1.4299999999999995,49.2,10,4,31
10276,49.0,14.7,11830.0,2,1,0,1,1,15.14,0,0,1.6400000000000006,97.1,12,4,23
10098,49.0,8.22,149701.0,2,1,0,1,1,14.2,0,1,0.6999999999999993,57.9,1,2,10
9505,49.0,3.44,114842.0,3,1,0,1,1,11.54,0,0,-1.9600000000000009,21.5,8,0,22
9805,49.0,12.46,51401.0,3,1,0,1,1,12.06,0,0,-1.4399999999999995,103.3,10,2,16
9145,49.0,5.6,137150.0,3,1,0,1,1,11.76,0,0,-1.7400000000000002,47.6,7,2,5
9628,49.0,11.35,90406.0,3,0,0,1,1,11.26,0,0,-2.24,60.2,7,3,23
9206,49.0,4.25,172285.0,3,1,1,1,3,13.66,0,0,0.1600000000000001,47.4,11,5,3
9732,49.0,7.39,80129.0,2,1,1,1,1,14.49,0,1,0.9900000000000002,51.0,2,0,16
9850,49.0,7.27,173685.0,2,1,0,1,1,14.69,0,0,1.1899999999999995,49.5,11,3,29
11148,49.0,9.48,130174.0,3,0,1,1,1,11.53,0,0,-1.9700000000000009,82.2,4,4,14
10723,49.0,6.11,60914.0,3,1,0,1,1,12.03,0,0,-1.4700000000000006,50.8,4,3,17
9587,49.0,7.0,108589.0,3,1,0,1,1,10.96,0,0,-2.539999999999999,23.4,5,4,13
9173,49.0,2.42,168864.0,3,1,0,1,1,12.71,0,0,-0.7899999999999991,31.8,9,5,22
8488,49.0,8.9,165495.0,3,1,1,1,1,11.49,1,1,-2.01,55.2,8,2,29
9859,49.0,7.6,176126.0,2,1,0,1,1,14.99,0,0,1.4900000000000002,50.7,1,0,21
8470,49.0,4.0,68698.0,3,1,0,1,1,10.95,0,0,-2.5500000000000007,104.9,8,5,2
9380,49.0,2.98,173132.0,2,1,0,0,1,13.19,0,0,-0.3100000000000005,1.1,11,0,19
9698,49.0,2.9,170836.0,3,0,1,0,1,10.43,0,0,-3.0700000000000003,49.0,10,0,8
9845,49.0,14.69,49944.0,3,1,1,1,1,11.71,0,0,-1.7899999999999991,125.4,10,1,1
8289,49.0,7.88,36179.0,2,1,0,1,1,14.69,0,0,1.1899999999999995,51.8,1,1,15
9632,49.0,10.5,85145.0,3,1,0,1,1,10.9,0,0,-2.6,96.3,5,1,12
9654,49.0,11.89,31554.0,3,1,0,1,1,12.12,0,0,-1.3800000000000008,98.1,10,5,13
10484,49.0,5.9,185242.0,3,0,1,1,3,12.59,0,0,-0.91,21.9,6,5,15
10023,49.0,5.93,138125.0,3,1,0,1,1,12.35,0,0,-1.1500000000000004,48.0,7,1,25
10096,49.0,5.29,102472.0,2,1,0,1,1,14.41,0,0,0.91,12.9,1,5,30
10844,49.0,5.5,162515.0,3,1,1,1,1,12.602472035794209,0,0,-0.8975279642058185,45.9,7,1,17
9504,49.0,5.67,170954.0,3,1,1,1,1,10.43,0,0,-3.0700000000000003,60.0,10,0,8
10269,49.0,6.48,169972.0,3,0,1,1,1,11.62,0,0,-1.8800000000000008,85.4,10,3,4
8985,49.0,8.6,166258.0,3,1,0,1,1,12.13,0,0,-1.3699999999999992,33.3,9,5,1
10259,49.0,5.44,70147.0,3,1,0,1,1,11.19,0,0,-2.3100000000000005,48.6,8,4,29
8601,49.0,5.48,137754.0,3,1,0,1,1,11.51,0,0,-1.99,47.6,7,0,17
10754,49.0,12.25,115943.0,3,0,1,0,1,12.88,0,0,-0.6199999999999992,76.0,9,6,4
10969,49.0,3.97,172141.0,3,1,0,1,1,13.93,0,0,0.4299999999999997,17.7,10,2,31
9343,49.0,5.47,135783.0,3,1,0,1,1,11.49,0,0,-2.01,47.6,6,2,14
10387,49.0,5.9,175801.0,2,1,0,1,1,13.95,0,0,0.4499999999999993,20.0,1,2,16
11131,49.0,12.31,11189.0,2,1,0,1,1,15.14,0,0,1.6400000000000006,99.5,12,0,12
11123,49.0,5.69,91656.0,3,0,1,1,1,10.19,0,0,-3.3100000000000005,94.6,8,1,11
8859,49.0,4.6,144596.0,3,1,0,1,1,11.6,0,0,-1.9000000000000004,79.5,9,5,30
10369,49.0,13.42,56047.0,2,1,1,1,1,13.74,0,0,0.2400000000000002,97.7,1,5,18
9724,49.0,8.19,13345.0,2,1,0,1,1,16.61,0,0,3.1099999999999994,49.3,1,0,23
8144,49.0,10.62,67912.0,3,0,1,1,3,14.16,0,0,0.6600000000000001,75.0,7,3,24
8768,49.0,6.4,178478.0,2,1,0,1,1,13.22,0,0,-0.2799999999999993,48.4,3,3,7
8227,49.0,6.68,171405.0,3,1,0,1,1,12.49,0,0,-1.0099999999999998,53.5,10,1,16
9675,49.0,6.22,144712.0,3,1,0,1,1,13.07,0,0,-0.4299999999999997,47.6,10,2,4
8875,49.0,9.2,164452.0,3,1,1,1,1,11.75,0,0,-1.75,78.3,8,0,13
9518,49.0,10.79,47593.0,3,1,0,1,1,10.94,0,0,-2.5600000000000005,98.6,8,2,21
11141,49.0,6.84,188630.0,3,1,0,1,1,11.92,0,0,-1.58,57.4,8,2,7
8649,49.0,11.65,128846.0,3,0,1,1,2,11.56,0,0,-1.9399999999999995,37.5,3,0,27
8861,49.0,5.91,42714.0,3,1,0,1,1,12.26,0,0,-1.2400000000000002,48.2,5,4,24
11029,49.0,5.61,141261.0,3,1,0,1,1,11.54,0,0,-1.9600000000000009,48.6,8,3,17
8234,49.0,3.94,159237.0,3,0,1,0,1,10.54,1,0,-2.960000000000001,23.3,6,1,5
10966,49.0,2.9,26126.0,3,1,1,1,1,12.602472035794209,0,0,-0.8975279642058185,91.9,7,6,15
10830,49.0,15.98,41131.0,3,0,1,1,1,13.09,0,0,-0.4100000000000001,122.1,4,6,28
9957,49.0,10.56,12567.0,2,1,0,1,1,16.9,0,0,3.3999999999999986,62.5,1,1,10
10130,49.0,7.7,172966.0,3,1,0,1,1,14.13,0,0,0.6300000000000008,54.5,11,4,16
9612,49.0,13.0,108782.0,3,1,0,1,1,12.6,0,1,-0.9000000000000004,103.2,5,3,19
10896,49.0,5.28,159944.0,3,1,0,1,1,11.26,0,0,-2.24,46.9,6,4,15
8935,49.0,12.0,2116.0,3,1,1,1,1,13.64,0,0,0.1400000000000005,88.0,6,5,25
11075,49.0,9.9,185910.0,3,1,1,1,1,12.38,1,0,-1.1199999999999992,59.6,6,3,20
9829,49.0,11.5,64813.0,3,1,0,1,1,11.69,0,0,-1.8100000000000005,43.7,5,4,30
8534,49.0,7.11,150404.0,2,1,0,1,1,13.91,0,0,0.4100000000000001,51.1,1,3,25
9157,49.0,5.97,145727.0,3,1,0,1,1,12.7,0,0,-0.8000000000000007,47.0,10,1,17
9470,49.0,4.09,149297.0,2,1,0,1,1,15.43,0,0,1.93,18.0,12,5,30
10957,49.0,10.12,121976.0,2,1,0,1,1,14.33,0,0,0.8300000000000001,70.6,11,3,17
8178,49.0,5.66,138273.0,3,1,0,1,1,11.87,0,0,-1.6300000000000008,47.7,7,4,28
8823,49.0,2.73,169349.0,3,0,1,0,1,11.23,0,0,-2.27,26.5,9,4,28
8280,49.0,9.32,49359.0,3,1,1,1,1,11.93,0,0,-1.5700000000000005,43.7,9,5,21
9824,49.0,6.04,105411.0,2,1,0,1,1,13.92,0,0,0.4199999999999999,43.4,3,5,19
8388,49.0,5.82,124994.0,2,1,0,1,1,15.73,0,0,2.2300000000000004,37.0,1,6,22
8844,49.0,8.42,77944.0,2,1,1,1,1,15.45,0,0,1.9499999999999995,54.5,12,0,29
8541,49.0,0.96,184348.0,3,0,1,1,3,12.6,0,0,-0.9000000000000004,21.8,5,4,31
8799,49.0,9.6,149082.0,2,1,1,1,2,13.93,0,0,0.4299999999999997,65.7,12,0,25
8351,49.0,13.49,56284.0,2,1,0,1,1,13.24,0,0,-0.2599999999999998,101.9,1,3,23
10527,49.0,14.34,45859.0,3,0,1,0,1,10.39,0,0,-3.1099999999999994,108.0,7,3,11
9050,49.0,11.59,22768.0,3,1,1,1,1,11.56,0,0,-1.9399999999999995,100.3,6,3,7
10428,49.0,10.47,26767.0,3,1,0,1,1,10.41,0,0,-3.09,100.6,7,3,26
9923,49.0,12.77,34930.0,2,1,1,1,1,14.87,0,1,1.3699999999999992,89.1,12,1,18
9806,49.0,13.56,53637.0,2,1,0,1,1,14.23,0,0,0.7300000000000004,98.0,12,1,3
8544,49.0,5.36,54324.0,2,1,0,1,1,15.11,0,1,1.6099999999999994,60.1,12,5,14
10631,49.0,2.13,167029.0,3,1,1,1,1,11.17,0,0,-2.33,38.3,9,1,4
9956,49.0,3.0,183631.0,3,1,1,1,1,12.78,0,0,-0.7200000000000006,61.3,5,5,18
9797,49.0,7.22,121348.0,3,1,0,1,1,14.7,0,0,1.1999999999999993,49.1,11,5,5
8413,49.0,9.78,139244.0,3,0,0,1,1,11.84,0,0,-1.66,82.6,8,4,4
8820,49.0,2.83,29361.0,3,1,0,1,1,11.22,1,0,-2.28,111.3,9,0,10
10547,49.0,11.74,5212.0,3,0,1,1,2,12.13,0,0,-1.3699999999999992,95.6,8,5,20
10877,49.0,13.17,113951.0,3,0,1,1,1,11.19,0,0,-2.3100000000000005,117.7,8,0,8
10518,49.0,15.08,38933.0,2,1,1,1,1,14.98,0,0,1.4800000000000004,100.7,3,6,17
9073,49.0,8.29,81733.0,2,1,0,1,1,12.47,0,0,-1.0299999999999994,66.5,3,4,20
9947,49.0,12.35,58241.0,2,1,1,1,1,13.15,0,0,-0.3499999999999996,93.9,3,5,1
9375,49.0,3.8,183698.0,3,0,1,0,3,14.88,0,0,1.3800000000000008,45.9,5,6,19
10291,49.0,6.2,29062.0,3,1,0,1,1,11.36,0,0,-2.140000000000001,54.6,9,4,7
10159,49.0,7.04,122363.0,2,1,0,1,1,13.62,0,0,0.1199999999999992,51.7,11,3,24
9653,49.0,2.1,156838.0,3,1,0,1,1,11.07,0,0,-2.43,62.9,5,0,14
10889,49.0,14.1,1686.0,3,1,0,1,1,12.33,0,0,-1.17,114.4,6,3,16
11110,49.0,9.7,5689.0,3,1,1,1,1,12.25,0,0,-1.25,79.2,8,6,28
10674,49.0,13.92,23341.0,3,1,1,1,1,11.56,0,0,-1.9399999999999995,64.6,6,0,18
10481,49.0,9.81,75648.0,3,1,0,1,1,12.34,0,0,-1.16,78.0,11,1,18
9052,49.0,7.7,189221.0,3,1,0,1,1,11.94,0,0,-1.5600000000000005,64.5,8,1,20
8321,49.0,1.6,68437.0,3,1,1,1,1,10.73,0,0,-2.77,69.8,7,3,31
8382,49.0,2.6,170380.0,3,1,0,1,1,13.81,0,0,0.3100000000000005,17.8,10,5,6
8249,49.0,3.2,178974.0,2,1,0,1,3,15.24,0,0,1.7400000000000002,21.0,3,5,16
8283,49.0,14.09,50690.0,3,1,0,1,2,11.55,0,0,-1.9499999999999995,62.5,10,6,6
9488,49.0,11.3,62447.0,3,0,0,1,1,12.2,0,0,-1.3000000000000007,77.1,5,5,10
10449,49.0,10.28,65337.0,3,1,1,1,1,10.51,0,0,-2.99,97.8,6,2,4
9348,49.0,12.56,33307.0,2,1,0,1,1,13.02,0,0,-0.4800000000000004,96.5,11,5,17
9904,49.0,10.32,77311.0,2,1,1,1,1,15.38,0,0,1.8800000000000008,67.1,12,6,21
10698,49.0,6.1,145038.0,3,1,0,1,1,12.45,0,0,-1.0500000000000007,49.0,10,0,9
10041,49.0,0.1,155681.0,3,0,1,1,1,11.75,0,0,-1.75,59.0,4,2,25
10281,49.0,7.1,147488.0,3,1,0,1,1,14.43,0,0,0.9299999999999996,49.2,11,3,23
10388,49.0,5.91,163226.0,3,1,1,1,1,13.84,0,0,0.3399999999999998,42.7,7,5,28
9995,49.0,8.82,99086.0,2,1,0,1,1,13.76,0,0,0.2599999999999998,64.1,11,0,30
8411,49.0,7.09,57158.0,2,1,0,1,1,14.01,0,0,0.5099999999999998,50.6,2,5,8
10126,49.0,1.47,50838.0,3,1,0,1,2,10.94,0,0,-2.5600000000000005,44.5,10,0,7
10952,49.0,6.9,96517.0,3,1,0,1,1,14.14,0,0,0.6400000000000006,48.8,10,2,14
8262,49.0,7.16,136403.0,3,1,1,1,1,11.4,1,0,-2.1,62.8,6,4,23
10018,49.0,3.75,167805.0,3,1,1,1,1,11.46,0,0,-2.039999999999999,11.9,9,0,10
10600,49.0,8.36,122619.0,2,1,0,1,1,14.51,0,0,1.0099999999999998,57.6,11,1,29
10420,49.0,5.85,1223.0,3,1,0,1,1,12.53,0,0,-0.9700000000000006,101.8,6,2,1
8301,49.0,2.9,147034.0,3,1,0,1,1,13.75,0,0,0.25,31.0,11,5,11
8907,49.0,11.5,75759.0,3,1,0,1,1,12.9,0,0,-0.5999999999999996,110.8,11,2,19
9290,49.0,6.23,105791.0,3,1,0,1,1,13.31,0,0,-0.1899999999999995,12.4,3,4,25
9620,49.0,12.3,3624.0,3,1,1,1,1,12.51,0,0,-0.9900000000000002,98.3,7,4,29
8694,49.0,1.62,23168.0,3,1,0,1,1,10.52,0,0,-2.9800000000000004,15.4,6,6,17
9655,49.0,5.98,138440.0,3,1,0,1,1,12.15,0,0,-1.3499999999999996,49.2,7,0,31
9992,49.0,5.27,47405.0,3,1,0,1,1,10.78,0,0,-2.7200000000000006,48.9,8,4,16
9830,49.0,6.0,130864.0,3,1,0,1,1,12.17,0,0,-1.33,49.3,4,0,24
10505,49.0,6.48,104993.0,2,1,0,1,1,13.33,0,0,-0.1699999999999999,48.6,3,4,11
10716,49.0,7.22,103399.0,2,1,0,1,1,14.27,0,0,0.7699999999999996,50.6,2,0,8
10071,49.0,8.4,168758.0,3,1,1,1,1,11.35,0,0,-2.1500000000000004,51.6,9,3,20
8854,49.0,6.04,167135.0,3,1,1,1,1,11.17,0,0,-2.33,31.1,9,2,5
10513,49.0,6.79,107485.0,3,1,0,1,1,13.06,0,0,-0.4399999999999995,52.0,4,2,27
9747,49.0,6.27,69820.0,3,1,0,1,1,11.79,0,0,-1.7100000000000009,53.2,8,6,24
10934,49.0,5.67,129455.0,3,1,0,1,1,11.84,0,0,-1.66,47.9,4,1,4
8677,49.0,15.2,68473.0,3,0,0,1,1,10.73,0,0,-2.77,35.5,8,4,1
8255,49.0,3.51,83564.0,3,1,0,1,1,11.82,0,0,-1.6799999999999995,34.9,4,4,17
9351,49.0,10.69,62078.0,3,1,1,1,1,11.76,0,0,-1.7400000000000002,90.9,5,6,4
10626,49.0,15.57,51297.0,3,1,1,1,1,13.28,0,0,-0.2200000000000006,117.2,10,1,15
9413,49.0,5.4,170033.0,3,1,1,0,1,11.62,0,0,-1.8800000000000008,61.3,10,3,4
10201,49.0,6.0,61244.0,3,0,1,1,1,12.34,0,0,-1.16,114.4,4,0,21
8486,49.0,5.94,160124.0,3,1,0,1,1,12.35,0,0,-1.1500000000000004,48.1,6,1,19
10314,49.0,12.78,77750.0,2,0,1,1,3,18.6,0,1,5.100000000000001,68.7,12,5,27
8162,49.0,7.9,176012.0,2,1,1,1,1,14.66,0,0,1.16,60.1,1,6,20
10855,49.0,9.1,183764.0,3,0,1,0,1,14.88,0,0,1.3800000000000008,30.6,5,6,19
10010,49.0,12.65,55732.0,2,1,0,1,1,13.11,0,0,-0.3900000000000005,96.5,1,3,9
8949,49.0,7.43,117055.0,3,1,0,1,1,12.26,0,0,-1.2400000000000002,43.3,9,6,11
9509,49.0,3.3,184750.0,3,0,1,1,3,12.81,1,0,-0.6899999999999995,41.4,6,4,7
8590,49.0,11.1,62818.0,3,1,0,1,1,11.41,0,0,-2.09,97.3,5,2,14
9032,49.0,2.6,178554.0,2,1,1,1,1,13.73,0,0,0.2300000000000004,22.6,3,5,9
10910,49.0,3.2,171028.0,3,0,1,0,1,10.43,0,0,-3.0700000000000003,30.2,10,0,8
9541,49.0,15.1,63394.0,3,1,0,1,1,11.27,1,0,-2.2300000000000004,72.3,5,2,21
9009,49.0,9.94,145494.0,3,0,1,1,1,12.41,0,0,-1.09,65.2,10,6,15
9275,49.0,7.58,30030.0,3,1,0,1,1,12.602472035794209,0,0,-0.8975279642058185,76.5,9,0,17
10946,49.0,7.7,150941.0,2,1,0,1,1,14.53,0,0,1.0299999999999994,53.0,2,1,6
9018,49.0,12.22,51500.0,3,1,0,1,1,12.26,0,0,-1.2400000000000002,99.7,10,4,18
10857,49.0,14.94,73890.0,3,0,1,1,1,11.58,0,0,-1.92,129.0,10,5,18
11092,49.0,8.32,119962.0,3,1,1,1,1,12.78,0,0,-0.7200000000000006,65.1,10,5,15
8506,49.0,13.2,27778.0,3,1,1,1,1,11.12,0,0,-2.380000000000001,118.7,8,0,13
10341,49.0,10.0,80807.0,2,1,0,1,1,15.02,0,1,1.5199999999999996,66.6,2,5,28
10894,49.0,5.74,35674.0,2,1,0,1,1,14.83,0,0,1.33,38.7,12,0,31
9104,49.0,10.3,100842.0,2,1,1,1,1,12.34,0,0,-1.16,50.9,12,6,27
10536,49.0,5.62,121858.0,2,1,0,1,1,14.41,0,0,0.91,39.0,11,1,15
10287,49.0,9.94,75953.0,2,1,0,1,1,13.71,0,1,0.2100000000000008,72.5,11,1,25
8244,49.0,6.82,105625.0,2,1,0,1,1,13.17,0,0,-0.33,51.8,3,3,24
9079,49.0,2.67,180376.0,3,1,0,0,1,15.02,0,0,1.5199999999999996,0.9,4,5,6
10735,49.0,7.2,181223.0,3,1,0,1,1,13.85,0,0,0.3499999999999996,52.0,4,0,15
9204,49.0,5.95,119835.0,3,1,0,1,1,12.6,0,0,-0.9000000000000004,47.4,10,3,13
8518,49.0,6.2,187805.0,3,1,1,1,1,12.15,0,0,-1.3499999999999996,21.9,7,5,20
11035,49.0,9.4,102189.0,2,1,1,0,1,13.6,0,0,0.0999999999999996,69.1,1,1,26
10796,49.0,5.6,188012.0,3,1,0,1,1,11.79,0,0,-1.7100000000000009,47.5,7,2,24
9952,49.0,3.47,169648.0,3,0,1,0,1,10.65,0,0,-2.85,30.1,9,6,30
9095,49.0,14.94,30178.0,3,1,0,1,1,12.602472035794209,0,0,-0.8975279642058185,38.6,9,1,18
8729,49.0,8.55,184801.0,3,1,0,1,1,12.81,0,0,-0.6899999999999995,51.1,6,4,7
10613,49.0,7.15,173049.0,3,1,0,1,1,14.0,0,0,0.5,15.9,11,5,17
11119,49.0,9.16,122209.0,2,1,0,1,1,13.57,0,0,0.0700000000000002,67.5,11,0,21
9921,49.0,1.57,155534.0,3,1,0,1,1,11.38,0,0,-2.119999999999999,53.0,4,0,23
9276,49.0,8.5,25271.0,3,1,0,1,1,11.87,0,0,-1.6300000000000008,111.4,7,6,8
10326,49.0,11.73,98746.0,3,1,1,1,1,13.16,0,0,-0.3399999999999998,89.1,11,5,21
10495,49.0,4.83,187783.0,3,1,1,1,1,12.15,0,0,-1.3499999999999996,68.5,7,5,20
10330,49.0,8.27,6794.0,3,0,1,1,1,11.75,0,0,-1.75,105.2,9,4,16
9692,49.0,7.38,166021.0,3,0,1,0,1,11.57,0,0,-1.93,63.7,8,4,31
9078,49.0,12.94,58147.0,2,1,0,1,1,13.34,0,0,-0.1600000000000001,97.0,2,4,28
9624,49.0,8.53,36430.0,2,1,0,1,1,17.55,0,1,4.050000000000001,48.6,1,1,22
9041,49.0,5.37,152834.0,2,1,0,1,1,14.36,0,0,0.8599999999999994,48.8,3,1,20
9879,49.0,2.31,170362.0,3,1,0,1,1,12.69,0,0,-0.8100000000000005,18.2,10,4,5
10108,49.0,6.2,166929.0,3,1,1,1,1,11.62,0,0,-1.8800000000000008,79.8,9,0,3
8681,49.0,3.32,180867.0,3,1,1,1,1,12.72,0,0,-0.7799999999999994,37.7,4,0,8
8242,49.0,15.5,4793.0,3,1,1,1,1,12.57,0,0,-0.9299999999999996,123.3,8,1,16
9527,49.0,13.88,66201.0,3,1,0,1,1,10.74,0,0,-2.76,129.2,6,5,21
10409,49.0,7.71,48327.0,3,1,0,1,1,12.602472035794209,0,0,-0.8975279642058185,93.7,9,6,1
11136,49.0,4.64,171945.0,3,1,1,1,1,12.47,0,0,-1.0299999999999994,55.8,10,5,27
11086,49.0,4.6,146461.0,3,1,1,1,1,12.17,0,0,-1.33,73.7,10,5,28
8570,49.0,11.83,109680.0,3,1,1,1,1,13.09,0,0,-0.4100000000000001,90.4,5,3,26
9443,49.0,12.8,78736.0,2,1,0,1,1,13.24,0,0,-0.2599999999999998,101.8,1,1,20
10485,49.0,11.9,5948.0,3,1,0,1,1,11.56,0,0,-1.9399999999999995,102.9,8,2,31
